datetime,position,value
2014-04-11 16:37:36,ai2,0.024783698802098797
2014-04-11 16:37:36,ai3,0.03432125759471145
2014-04-11 16:37:36,ai4,0.025770342832657
2014-04-11 16:37:36,ai5,0.001433122223297496
2014-04-11 16:37:36,ai6,3.646747389269472
2014-04-11 16:37:36,ai8,0.19053984105396773
2014-04-11 16:37:36,ai9,0.20007739362590501
2014-04-11 16:37:36,ai10,0.158967250796395
2014-04-11 16:37:36,ai7,1.5791435225196644e-06
2014-04-11 16:37:37,ai0,0.022152648034116314
2014-04-11 16:37:37,ai2,0.02445481745767859
2014-04-11 16:37:37,ai3,0.030374681588397356
2014-04-11 16:37:37,ai4,0.02971691891439839
2014-04-11 16:37:37,ai5,0.0011042408466559162
2014-04-11 16:37:37,ai6,3.2596536028473033
2014-04-11 16:37:37,ai8,0.18396221839300686
2014-04-11 16:37:37,ai9,0.20270844255185938
2014-04-11 16:37:37,ai10,0.1560073202661623
2014-04-11 16:37:37,ai7,9.093240162955652e-07
2014-04-11 16:37:38,ai0,0.024125936112807826
2014-04-11 16:37:38,ai2,0.022481529381692383
2014-04-11 16:37:38,ai3,0.028072512221540703
2014-04-11 16:37:38,ai4,0.03267685093325895
2014-04-11 16:37:38,ai5,0.0004464780920011239
2014-04-11 16:37:38,ai6,3.4750710409832215
2014-04-11 16:37:38,ai8,0.1790290012909304
2014-04-11 16:37:38,ai9,0.20270844255185938
2014-04-11 16:37:38,ai10,0.14548312255377469
2014-04-11 16:37:38,ai7,9.093240162955652e-07
2014-04-11 16:37:39,ai0,0.022810410728817333
2014-04-11 16:37:39,ai2,0.022810410728817333
2014-04-11 16:37:39,ai3,0.037281189557124936
2014-04-11 16:37:39,ai4,0.027085868200432458
2014-04-11 16:37:39,ai5,0.0011042408466559162
2014-04-11 16:37:39,ai6,3.954252361070898
2014-04-11 16:37:39,ai8,0.18429109952989925
2014-04-11 16:37:39,ai9,0.20205068032277268
2014-04-11 16:37:39,ai10,0.158967250796395
2014-04-11 16:37:39,ai7,1.5791435225196644e-06
2014-04-11 16:37:40,ai0,0.025112580146068538
2014-04-11 16:37:40,ai2,0.03004580025162236
2014-04-11 16:37:40,ai3,0.03596566424496996
2014-04-11 16:37:40,ai4,0.03004580025162236
2014-04-11 16:37:40,ai5,0.0007753594695571567
2014-04-11 16:37:40,ai6,4.433763974322315
2014-04-11 16:37:40,ai8,0.18001564471865658
2014-04-11 16:37:40,ai9,0.2017217992076291
2014-04-11 16:37:40,ai10,0.15765172612041972
2014-04-11 16:37:40,ai7,9.093240162955652e-07
2014-04-11 16:37:41,ai0,0.022810410728817333
2014-04-11 16:37:41,ai2,0.02050824128946595
2014-04-11 16:37:41,ai3,0.031361325596029443
2014-04-11 16:37:41,ai4,0.03201908826554102
2014-04-11 16:37:41,ai5,-0.00021128466448313467
2014-04-11 16:37:41,ai6,5.164545671664594
2014-04-11 16:37:41,ai8,0.17606907098577895
2014-04-11 16:37:41,ai9,0.20402396700523348
2014-04-11 16:37:41,ai10,0.15929613196435757
2014-04-11 16:37:41,ai7,9.093240162955652e-07
2014-04-11 16:37:42,ai0,0.023797054767486413
2014-04-11 16:37:42,ai2,0.032347969599624146
2014-04-11 16:37:42,ai3,0.02971691891439839
2014-04-11 16:37:42,ai4,0.029059156238603164
2014-04-11 16:37:42,ai5,0.001433122223297496
2014-04-11 16:37:42,ai6,5.686817486753917
2014-04-11 16:37:42,ai8,0.18133116928326842
2014-04-11 16:37:42,ai9,0.2053394914522135
2014-04-11 16:37:42,ai10,0.15962501313190783
2014-04-11 16:37:42,ai7,9.093240162955652e-07
2014-04-11 16:37:43,ai0,0.023139292075491258
2014-04-11 16:37:43,ai2,0.024783698802098797
2014-04-11 16:37:43,ai3,0.02741474954125156
2014-04-11 16:37:43,ai4,0.029388037576725357
2014-04-11 16:37:43,ai5,0.0004464780920011239
2014-04-11 16:37:43,ai6,5.917038963223333
2014-04-11 16:37:43,ai8,0.1787001201475417
2014-04-11 16:37:43,ai9,0.20303732366580268
2014-04-11 16:37:43,ai10,0.16126941896347763
2014-04-11 16:37:43,ai7,1.5791435225196644e-06
2014-04-11 16:37:44,ai0,0.023797054767486413
2014-04-11 16:37:44,ai2,0.023468173421714256
2014-04-11 16:37:44,ai3,0.03596566424496996
2014-04-11 16:37:44,ai4,0.027743630881620945
2014-04-11 16:37:44,ai5,-0.00021128466448313467
2014-04-11 16:37:44,ai6,6.007483276559485
2014-04-11 16:37:44,ai8,0.18034452586041896
2014-04-11 16:37:44,ai9,0.20336620477934605
2014-04-11 16:37:44,ai10,0.16061165663208563
2014-04-11 16:37:44,ai7,9.093240162955652e-07
2014-04-11 16:37:45,ai0,0.02050824128946595
2014-04-11 16:37:45,ai2,0.023139292075491258
2014-04-11 16:37:45,ai3,0.025112580146068538
2014-04-11 16:37:45,ai4,0.032347969599624146
2014-04-11 16:37:45,ai5,-0.0011979288026414037
2014-04-11 16:37:45,ai6,5.768381600583729
2014-04-11 16:37:45,ai8,0.17804235785954375
2014-04-11 16:37:45,ai9,0.20303732366580268
2014-04-11 16:37:45,ai10,0.15929613196435757
2014-04-11 16:37:45,ai7,1.5791435225196644e-06
2014-04-11 16:37:46,ai0,0.022481529381692383
2014-04-11 16:37:46,ai2,0.023797054767486413
2014-04-11 16:37:46,ai3,0.030374681588397356
2014-04-11 16:37:46,ai4,0.028072512221540703
2014-04-11 16:37:46,ai5,0.0001175967139877245
2014-04-11 16:37:46,ai6,5.686817486753917
2014-04-11 16:37:46,ai8,0.180673407001775
2014-04-11 16:37:46,ai9,0.20369508589248964
2014-04-11 16:37:46,ai10,0.16028277546577177
2014-04-11 16:37:46,ai7,1.5791435225196644e-06
2014-04-11 16:37:47,ai0,0.025441461489587907
2014-04-11 16:37:47,ai2,0.03004580025162236
2014-04-11 16:37:47,ai3,0.029388037576725357
2014-04-11 16:37:47,ai4,0.025770342832657
2014-04-11 16:37:47,ai5,0.0011042408466559162
2014-04-11 16:37:47,ai6,5.538160493315429
2014-04-11 16:37:47,ai8,0.1790290012909304
2014-04-11 16:37:47,ai9,0.2023795614375161
2014-04-11 16:37:47,ai10,0.15863836962802003
2014-04-11 16:37:47,ai7,2.395045091399657e-07
2014-04-11 16:37:48,ai0,0.028072512221540703
2014-04-11 16:37:48,ai2,0.02609922417527591
2014-04-11 16:37:48,ai3,0.0346501389256583
2014-04-11 16:37:48,ai4,0.031032444260600804
2014-04-11 16:37:48,ai5,0.0001175967139877245
2014-04-11 16:37:48,ai6,5.505600695766668
2014-04-11 16:37:48,ai8,0.17672683327866312
2014-04-11 16:37:48,ai9,0.20073515585979623
2014-04-11 16:37:48,ai10,0.158967250796395
2014-04-11 16:37:48,ai7,9.093240162955652e-07
2014-04-11 16:37:49,ai0,0.024783698802098797
2014-04-11 16:37:49,ai2,0.022810410728817333
2014-04-11 16:37:49,ai3,0.03859671486212919
2014-04-11 16:37:49,ai4,0.028072512221540703
2014-04-11 16:37:49,ai5,0.001433122223297496
2014-04-11 16:37:49,ai6,5.368126113215643
2014-04-11 16:37:49,ai8,0.18396221839300686
2014-04-11 16:37:49,ai9,0.19876186915331281
2014-04-11 16:37:49,ai10,0.15699396377995575
2014-04-11 16:37:49,ai7,-4.303149989473238e-07
2014-04-11 16:37:50,ai0,0.024783698802098797
2014-04-11 16:37:50,ai2,0.022481529381692383
2014-04-11 16:37:50,ai3,0.030374681588397356
2014-04-11 16:37:50,ai4,0.027743630881620945
2014-04-11 16:37:50,ai5,0.0004464780920011239
2014-04-11 16:37:50,ai6,5.0533823638516004
2014-04-11 16:37:50,ai8,0.17771347671493432
2014-04-11 16:37:50,ai9,0.21882361666650452
2014-04-11 16:37:50,ai10,0.158967250796395
2014-04-11 16:37:50,ai7,9.093240162955652e-07
2014-04-11 16:37:51,ai0,0.021166003988680477
2014-04-11 16:37:51,ai2,0.025770342832657
2014-04-11 16:37:51,ai3,0.027085868200432458
2014-04-11 16:37:51,ai4,0.027743630881620945
2014-04-11 16:37:51,ai5,0.0004464780920011239
2014-04-11 16:37:51,ai6,4.4969096570379845
2014-04-11 16:37:51,ai8,0.1675181610296616
2014-04-11 16:37:51,ai9,0.1948152956970045
2014-04-11 16:37:51,ai10,0.16390046827258278
2014-04-11 16:37:51,ai7,3.588602035604862e-06
2014-04-11 16:37:52,ai0,0.023468173421714256
2014-04-11 16:37:52,ai2,0.023797054767486413
2014-04-11 16:37:52,ai3,0.03399237626331684
2014-04-11 16:37:52,ai4,0.029059156238603164
2014-04-11 16:37:52,ai5,-0.0008690474227976055
2014-04-11 16:37:52,ai6,4.189732492594792
2014-04-11 16:37:52,ai8,0.18527774293814542
2014-04-11 16:37:52,ai9,0.19974851250835832
2014-04-11 16:37:52,ai10,0.16126941896347763
2014-04-11 16:37:52,ai7,9.093240162955652e-07
2014-04-11 16:37:53,ai0,0.02873027490003172
2014-04-11 16:37:53,ai2,0.025112580146068538
2014-04-11 16:37:53,ai3,0.030374681588397356
2014-04-11 16:37:53,ai4,0.02840139356101093
2014-04-11 16:37:53,ai5,-0.00021128466448313467
2014-04-11 16:37:53,ai6,4.205189999991422
2014-04-11 16:37:53,ai8,0.1810022881427248
2014-04-11 16:37:53,ai9,0.1984329880341622
2014-04-11 16:37:53,ai10,0.14712752847435334
2014-04-11 16:37:53,ai7,9.093240162955652e-07
2014-04-11 16:37:54,ai0,0.024783698802098797
2014-04-11 16:37:54,ai2,0.022152648034116314
2014-04-11 16:37:54,ai3,0.017877190474533323
2014-04-11 16:37:54,ai4,0.02741474954125156
2014-04-11 16:37:54,ai5,0.0001175967139877245
2014-04-11 16:37:54,ai6,4.382129245297245
2014-04-11 16:37:54,ai8,0.1770557144244941
2014-04-11 16:37:54,ai9,0.21125935138465668
2014-04-11 16:37:54,ai10,0.15074522146305533
2014-04-11 16:37:54,ai7,-4.303149989473238e-07
2014-04-11 16:37:55,ai0,0.023139292075491258
2014-04-11 16:37:55,ai2,0.021494885337610455
2014-04-11 16:37:55,ai3,0.032347969599624146
2014-04-11 16:37:55,ai4,0.026756986859163542
2014-04-11 16:37:55,ai5,0.0004464780920011239
2014-04-11 16:37:55,ai6,5.116857256500772
2014-04-11 16:37:55,ai8,0.18133116928326842
2014-04-11 16:37:55,ai9,0.2069838970019559
2014-04-11 16:37:55,ai10,0.16028277546577177
2014-04-11 16:37:55,ai7,2.248963027812454e-06
2014-04-11 16:37:56,ai0,0.021166003988680477
2014-04-11 16:37:56,ai2,0.025112580146068538
2014-04-11 16:37:56,ai3,0.02873027490003172
2014-04-11 16:37:56,ai4,0.03004580025162236
2014-04-11 16:37:56,ai5,-0.0005401660434115469
2014-04-11 16:37:56,ai6,5.6022934598753436
2014-04-11 16:37:56,ai8,0.15403403322741518
2014-04-11 16:37:56,ai9,0.20040627474305095
2014-04-11 16:37:56,ai10,0.15863836962802003
2014-04-11 16:37:56,ai7,2.248963027812454e-06
2014-04-11 16:37:57,ai0,0.021166003988680477
2014-04-11 16:37:57,ai2,0.020179359939181223
2014-04-11 16:37:57,ai3,0.03366349493147438
2014-04-11 16:37:57,ai4,0.029059156238603164
2014-04-11 16:37:57,ai5,-0.00021128466448313467
2014-04-11 16:37:57,ai6,5.706550733529854
2014-04-11 16:37:57,ai8,0.17804235785954375
2014-04-11 16:37:57,ai9,0.20073515585979623
2014-04-11 16:37:57,ai10,0.14646976610736984
2014-04-11 16:37:57,ai7,9.093240162955652e-07
2014-04-11 16:37:58,ai0,0.020837122639299006
2014-04-11 16:37:58,ai2,0.021494885337610455
2014-04-11 16:37:58,ai3,0.028072512221540703
2014-04-11 16:37:58,ai4,0.026756986859163542
2014-04-11 16:37:58,ai5,0.00274864772529388
2014-04-11 16:37:58,ai6,5.944007803271629
2014-04-11 16:37:58,ai8,0.17935788243391237
2014-04-11 16:37:58,ai9,0.2023795614375161
2014-04-11 16:37:58,ai10,0.15666508260910436
2014-04-11 16:37:58,ai7,-4.303149989473238e-07
2014-04-11 16:37:59,ai0,0.025770342832657
2014-04-11 16:37:59,ai2,0.01952159723725636
2014-04-11 16:37:59,ai3,0.02609922417527591
2014-04-11 16:37:59,ai4,0.02840139356101093
2014-04-11 16:37:59,ai5,-0.0005401660434115469
2014-04-11 16:37:59,ai6,6.0446476943403455
2014-04-11 16:37:59,ai8,0.18527774293814542
2014-04-11 16:37:59,ai9,0.1977752257946572
2014-04-11 16:37:59,ai10,0.16554487407741267
2014-04-11 16:37:59,ai7,9.093240162955652e-07
2014-04-11 16:38:00,ai0,0.023139292075491258
2014-04-11 16:38:00,ai2,0.024783698802098797
2014-04-11 16:38:00,ai3,0.02873027490003172
2014-04-11 16:38:00,ai4,0.025112580146068538
2014-04-11 16:38:00,ai5,-0.00021128466448313467
2014-04-11 16:38:00,ai6,5.973607759174713
2014-04-11 16:38:00,ai8,0.19218424669396286
2014-04-11 16:38:00,ai9,0.21882361666650452
2014-04-11 16:38:00,ai10,0.13791885518490546
2014-04-11 16:38:00,ai7,9.093240162955652e-07
2014-04-11 16:38:01,ai0,0.028072512221540703
2014-04-11 16:38:01,ai2,0.023468173421714256
2014-04-11 16:38:01,ai3,0.022152648034116314
2014-04-11 16:38:01,ai4,0.026756986859163542
2014-04-11 16:38:01,ai5,-0.00021128466448313467
2014-04-11 16:38:01,ai6,5.767394937486222
2014-04-11 16:38:01,ai8,0.17804235785954375
2014-04-11 16:38:01,ai9,0.19810410691461036
2014-04-11 16:38:01,ai10,0.17672683327866312
2014-04-11 16:38:01,ai7,2.395045091399657e-07
2014-04-11 16:38:02,ai0,0.02050824128946595
2014-04-11 16:38:02,ai2,0.02445481745767859
2014-04-11 16:38:02,ai3,0.035636782915813216
2014-04-11 16:38:02,ai4,0.029059156238603164
2014-04-11 16:38:02,ai5,0.0007753594695571567
2014-04-11 16:38:02,ai6,5.393121477821798
2014-04-11 16:38:02,ai8,0.18231781270246328
2014-04-11 16:38:02,ai9,0.21553480570016662
2014-04-11 16:38:02,ai10,0.17837123900374618
2014-04-11 16:38:02,ai7,2.248963027812454e-06
2014-04-11 16:38:03,ai0,0.020837122639299006
2014-04-11 16:38:03,ai2,0.03333461359918397
2014-04-11 16:38:03,ai3,0.02840139356101093
2014-04-11 16:38:03,ai4,0.02741474954125156
2014-04-11 16:38:03,ai5,0.0001175967139877245
2014-04-11 16:38:03,ai6,4.6948978815617375
2014-04-11 16:38:03,ai8,0.18231781270246328
2014-04-11 16:38:03,ai9,0.20731277811070764
2014-04-11 16:38:03,ai10,0.16554487407741267
2014-04-11 16:38:03,ai7,9.093240162955652e-07
2014-04-11 16:38:04,ai0,0.02445481745767859
2014-04-11 16:38:04,ai2,0.024125936112807826
2014-04-11 16:38:04,ai3,0.027085868200432458
2014-04-11 16:38:04,ai4,0.024125936112807826
2014-04-11 16:38:04,ai5,0.001433122223297496
2014-04-11 16:38:04,ai6,4.079885571064846
2014-04-11 16:38:04,ai8,0.18527774293814542
2014-04-11 16:38:04,ai9,0.20829942143457103
2014-04-11 16:38:04,ai10,0.15403403322741518
2014-04-11 16:38:04,ai7,2.248963027812454e-06
2014-04-11 16:38:05,ai0,0.022481529381692383
2014-04-11 16:38:05,ai2,0.02445481745767859
2014-04-11 16:38:05,ai3,0.029059156238603164
2014-04-11 16:38:05,ai4,0.026428105517444723
2014-04-11 16:38:05,ai5,0.0017620035994819888
2014-04-11 16:38:05,ai6,4.016411188137183
2014-04-11 16:38:05,ai8,0.1787001201475417
2014-04-11 16:38:05,ai9,0.20402396700523348
2014-04-11 16:38:05,ai10,0.1629138247847535
2014-04-11 16:38:05,ai7,2.395045091399657e-07
2014-04-11 16:38:06,ai0,0.022481529381692383
2014-04-11 16:38:06,ai2,0.022481529381692383
2014-04-11 16:38:06,ai3,0.05701406838470603
2014-04-11 16:38:06,ai4,0.030374681588397356
2014-04-11 16:38:06,ai5,0.0004464780920011239
2014-04-11 16:38:06,ai6,4.605441370016953
2014-04-11 16:38:06,ai8,0.1770557144244941
2014-04-11 16:38:06,ai9,0.20336620477934605
2014-04-11 16:38:06,ai10,0.16061165663208563
2014-04-11 16:38:06,ai7,1.5791435225196644e-06
2014-04-11 16:38:07,ai0,0.022152648034116314
2014-04-11 16:38:07,ai2,0.025112580146068538
2014-04-11 16:38:07,ai3,0.03432125759471145
2014-04-11 16:38:07,ai4,0.029059156238603164
2014-04-11 16:38:07,ai5,0.002090884975209488
2014-04-11 16:38:07,ai6,4.640303091211041
2014-04-11 16:38:07,ai8,0.1790290012909304
2014-04-11 16:38:07,ai9,0.20270844255185938
2014-04-11 16:38:07,ai10,0.1579806072900325
2014-04-11 16:38:07,ai7,1.5791435225196644e-06
2014-04-11 16:38:08,ai0,0.021494885337610455
2014-04-11 16:38:08,ai2,0.02609922417527591
2014-04-11 16:38:08,ai3,0.027085868200432458
2014-04-11 16:38:08,ai4,0.028072512221540703
2014-04-11 16:38:08,ai5,0.0011042408466559162
2014-04-11 16:38:08,ai6,5.113239515516905
2014-04-11 16:38:08,ai8,0.17968676357648775
2014-04-11 16:38:08,ai9,0.20336620477934605
2014-04-11 16:38:08,ai10,0.16126941896347763
2014-04-11 16:38:08,ai7,2.395045091399657e-07
2014-04-11 16:38:09,ai0,0.022481529381692383
2014-04-11 16:38:09,ai2,0.026756986859163542
2014-04-11 16:38:09,ai3,0.03366349493147438
2014-04-11 16:38:09,ai4,0.028072512221540703
2014-04-11 16:38:09,ai5,0.0007753594695571567
2014-04-11 16:38:09,ai6,5.2073008204964575
2014-04-11 16:38:09,ai8,0.18231781270246328
2014-04-11 16:38:09,ai9,0.20270844255185938
2014-04-11 16:38:09,ai10,0.158967250796395
2014-04-11 16:38:09,ai7,2.248963027812454e-06
2014-04-11 16:38:10,ai0,0.020837122639299006
2014-04-11 16:38:10,ai2,0.025770342832657
2014-04-11 16:38:10,ai3,0.026428105517444723
2014-04-11 16:38:10,ai4,0.02741474954125156
2014-04-11 16:38:10,ai5,0.0007753594695571567
2014-04-11 16:38:10,ai6,5.612160073916303
2014-04-11 16:38:10,ai8,0.17606907098577895
2014-04-11 16:38:10,ai9,0.20270844255185938
2014-04-11 16:38:10,ai10,0.1579806072900325
2014-04-11 16:38:10,ai7,1.5791435225196644e-06
2014-04-11 16:38:11,ai0,0.023139292075491258
2014-04-11 16:38:11,ai2,0.024125936112807826
2014-04-11 16:38:11,ai3,0.028072512221540703
2014-04-11 16:38:11,ai4,0.02873027490003172
2014-04-11 16:38:11,ai5,0.0007753594695571567
2014-04-11 16:38:11,ai6,5.864745747933431
2014-04-11 16:38:11,ai8,0.16949144796715113
2014-04-11 16:38:11,ai9,0.20369508589248964
2014-04-11 16:38:11,ai10,0.16061165663208563
2014-04-11 16:38:11,ai7,1.5791435225196644e-06
2014-04-11 16:38:12,ai0,0.022481529381692383
2014-04-11 16:38:12,ai2,0.025112580146068538
2014-04-11 16:38:12,ai3,0.042214409414068725
2014-04-11 16:38:12,ai4,0.023797054767486413
2014-04-11 16:38:12,ai5,0.0001175967139877245
2014-04-11 16:38:12,ai6,6.671840883580591
2014-04-11 16:38:12,ai8,0.180673407001775
2014-04-11 16:38:12,ai9,0.20336620477934605
2014-04-11 16:38:12,ai10,0.164887111756713
2014-04-11 16:38:12,ai7,-1.1001345079664932e-06
2014-04-11 16:38:13,ai0,0.01985047858844472
2014-04-11 16:38:13,ai2,0.023139292075491258
2014-04-11 16:38:13,ai3,0.03201908826554102
2014-04-11 16:38:13,ai4,0.02741474954125156
2014-04-11 16:38:13,ai5,0.0007753594695571567
2014-04-11 16:38:13,ai6,6.930020995826217
2014-04-11 16:38:13,ai8,0.18560662407341746
2014-04-11 16:38:13,ai9,0.20336620477934605
2014-04-11 16:38:13,ai10,0.158967250796395
2014-04-11 16:38:13,ai7,2.395045091399657e-07
2014-04-11 16:38:14,ai0,0.021823766686089038
2014-04-11 16:38:14,ai2,0.02445481745767859
2014-04-11 16:38:14,ai3,0.03267685093325895
2014-04-11 16:38:14,ai4,0.02445481745767859
2014-04-11 16:38:14,ai5,-0.0008690474227976055
2014-04-11 16:38:14,ai6,6.300523509088473
2014-04-11 16:38:14,ai8,0.18231781270246328
2014-04-11 16:38:14,ai9,0.2056683725629601
2014-04-11 16:38:14,ai10,0.16061165663208563
2014-04-11 16:38:14,ai7,1.5791435225196644e-06
2014-04-11 16:38:15,ai0,0.021823766686089038
2014-04-11 16:38:15,ai2,0.022481529381692383
2014-04-11 16:38:15,ai3,0.031361325596029443
2014-04-11 16:38:15,ai4,0.03201908826554102
2014-04-11 16:38:15,ai5,0.0004464780920011239
2014-04-11 16:38:15,ai6,4.510722779128061
2014-04-11 16:38:15,ai8,0.17672683327866312
2014-04-11 16:38:15,ai9,0.2043528481175777
2014-04-11 16:38:15,ai10,0.1579806072900325
2014-04-11 16:38:15,ai7,2.395045091399657e-07
2014-04-11 16:38:16,ai0,0.022481529381692383
2014-04-11 16:38:16,ai2,0.029388037576725357
2014-04-11 16:38:16,ai3,0.037281189557124936
2014-04-11 16:38:16,ai4,0.02609922417527591
2014-04-11 16:38:16,ai5,0.0007753594695571567
2014-04-11 16:38:16,ai6,5.329975305398875
2014-04-11 16:38:16,ai8,0.1846199806663864
2014-04-11 16:38:16,ai9,0.20731277811070764
2014-04-11 16:38:16,ai10,0.15765172612041972
2014-04-11 16:38:16,ai7,9.093240162955652e-07
2014-04-11 16:38:17,ai0,0.021823766686089038
2014-04-11 16:38:17,ai2,0.025112580146068538
2014-04-11 16:38:17,ai3,0.027743630881620945
2014-04-11 16:38:17,ai4,0.03070356292472347
2014-04-11 16:38:17,ai5,-0.00021128466448313467
2014-04-11 16:38:17,ai6,6.9645547108812975
2014-04-11 16:38:17,ai8,0.18231781270246328
2014-04-11 16:38:17,ai9,0.20270844255185938
2014-04-11 16:38:17,ai10,0.16061165663208563
2014-04-11 16:38:17,ai7,9.093240162955652e-07
2014-04-11 16:38:18,ai0,0.01985047858844472
2014-04-11 16:38:18,ai2,0.03169020693100948
2014-04-11 16:38:18,ai3,0.02971691891439839
2014-04-11 16:38:18,ai4,0.026756986859163542
2014-04-11 16:38:18,ai5,0.00274864772529388
2014-04-11 16:38:18,ai6,7.272069971575693
2014-04-11 16:38:18,ai8,0.18133116928326842
2014-04-11 16:38:18,ai9,0.2043528481175777
2014-04-11 16:38:18,ai10,0.16094053779798756
2014-04-11 16:38:18,ai7,9.093240162955652e-07
2014-04-11 16:38:19,ai0,0.021823766686089038
2014-04-11 16:38:19,ai2,0.025112580146068538
2014-04-11 16:38:19,ai3,0.03300573226644553
2014-04-11 16:38:19,ai4,0.029388037576725357
2014-04-11 16:38:19,ai5,0.0001175967139877245
2014-04-11 16:38:19,ai6,6.4054394010230755
2014-04-11 16:38:19,ai8,0.1810022881427248
2014-04-11 16:38:19,ai9,0.2043528481175777
2014-04-11 16:38:19,ai10,0.16028277546577177
2014-04-11 16:38:19,ai7,9.093240162955652e-07
2014-04-11 16:38:20,ai0,0.028072512221540703
2014-04-11 16:38:20,ai2,0.022152648034116314
2014-04-11 16:38:20,ai3,0.027085868200432458
2014-04-11 16:38:20,ai4,0.025441461489587907
2014-04-11 16:38:20,ai5,-0.0005401660434115469
2014-04-11 16:38:20,ai6,5.508889563713184
2014-04-11 16:38:20,ai8,0.18034452586041896
2014-04-11 16:38:20,ai9,0.20369508589248964
2014-04-11 16:38:20,ai10,0.16028277546577177
2014-04-11 16:38:20,ai7,1.5791435225196644e-06
2014-04-11 16:38:21,ai0,0.023139292075491258
2014-04-11 16:38:21,ai2,0.030374681588397356
2014-04-11 16:38:21,ai3,0.01656166505621184
2014-04-11 16:38:21,ai4,0.026428105517444723
2014-04-11 16:38:21,ai5,-0.0008690474227976055
2014-04-11 16:38:21,ai6,4.497567424723791
2014-04-11 16:38:21,ai8,0.1790290012909304
2014-04-11 16:38:21,ai9,0.20369508589248964
2014-04-11 16:38:21,ai10,0.15995389429904586
2014-04-11 16:38:21,ai7,2.248963027812454e-06
2014-04-11 16:38:22,ai0,0.021494885337610455
2014-04-11 16:38:22,ai2,0.021823766686089038
